类型,名称,路径,大小,完整路径,类数量
property,colorImageView,Classes/Businesses/UserCenter/VIPCenter/Revision/JXVIPUserInfoCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/VIPCenter/Revision/JXVIPUserInfoCell.m,
property,coinHistory,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/voov/JooxCoin.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/voov/JooxCoin.pbobjc.h,
property,forceJoinBattle,Classes/Businesses/KSong/KSong/Logic/Config/Model/VideoKSong/RecordConfigure.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/Config/Model/VideoKSong/RecordConfigure.h,
property,userDesLabel,Classes/CommonBusinesses/JXRelationChain/JXRelationChainTableViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JXRelationChain/JXRelationChainTableViewCell.m,
property,iCreatorName,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,dismissTarget,Classes/UIKit/UIComponents/CMPopTipView/CMPopTipView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/CMPopTipView/CMPopTipView.m,
property,suffixs,Classes/CommonBusinesses/Performance/DiskSpace/DiskCleaner/JXOnlineMusicCacheCleaner.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Performance/DiskSpace/DiskCleaner/JXOnlineMusicCacheCleaner.m,
property,mcLiveRoomInfoArray,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveAggregation.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveAggregation.pbobjc.h,
property,entites,Classes/Models/Base/ViewModel/JXTableVModel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/Base/ViewModel/JXTableVModel.m,
property,msgOwner,Classes/Models/UGC/ChatMsgInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/UGC/ChatMsgInfo.h,
property,instantSearchTimer,Classes/Businesses/Search/Search/UI/SearchUIViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/UI/SearchUIViewController.h,
property,authProtocol,Classes/CommonBusinesses/Auth/JXAuthManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Auth/JXAuthManager.m,
property,otherNameBase64,Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.h,
property,fontHighlight,Classes/UIKit/UIComponents/WMView/WMCustomButton.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/WMView/WMCustomButton.h,
property,transparentBG,Classes/UIKit/UIComponents/JXWebView/NewWebview/JXWebVC.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXWebView/NewWebview/JXWebVC.h,
property,minXPage,Classes/Businesses/LiveVideo/JXLive/Room/WatchContainer/LMRoomGestureHandler.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Room/WatchContainer/LMRoomGestureHandler.h,
property,layout,Classes/UIKit/UIComponents/JXSwipeTableView/JXSwipeTableView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXSwipeTableView/JXSwipeTableView.m,
property,iRet,Classes/Businesses/LiveVideo/JXLive/CommonRequest/ComJooxCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/CommonRequest/ComJooxCommon.pbobjc.h,
property,tableViewMoreLoading,Classes/Businesses/Music/Player/UI/Comments/playerComment/PlayerViewCommentViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/Comments/playerComment/PlayerViewCommentViewController.m,
property,hasDomainDest,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/CosFileUpload.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/CosFileUpload.pbobjc.h,
property,addSongsTableView,Classes/Businesses/Music/PlayList/UserPlayList/UI/MyMusicAddSongsViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/UserPlayList/UI/MyMusicAddSongsViewController.m,
property,netTipsDefaultNo,Classes/CommonBusinesses/ConfigCenter/Modules/JXNetTipsConfigManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/ConfigCenter/Modules/JXNetTipsConfigManager.m,
property,textViewBg,Classes/Businesses/Music/Player/UI/Comments/CommentInputView/JXCommentInputView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/Comments/CommentInputView/JXCommentInputView.m,
property,dropInfo,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/MyMusic.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/MyMusic.pbobjc.h,
property,pageContainer,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/JXMyMusicLibraryViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/JXMyMusicLibraryViewController.m,
property,albumImageUrl,Widget/Request/DailyMusicRequest.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Request/DailyMusicRequest.swift,
property,audioPlayerService,Classes/Businesses/Music/Player/UI/JXPlayerViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXPlayerViewController.m,
property,hasTemplateId,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,
property,publishDate,Classes/Services/Storage/StorageBase/SongInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Storage/StorageBase/SongInfo.h,
property,talentEntranceArrow,Classes/Businesses/UserCenter/UserProfile/UI/UserIntroduce/View/JXUserIntroIdentityInfoCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/UserProfile/UI/UserIntroduce/View/JXUserIntroIdentityInfoCell.m,
property,downloadingFolderInfo,Classes/CommonBusinesses/QQMuisc/Download/DownLoadManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Download/DownLoadManager.h,
property,isDismissed,Classes/Businesses/SplashScreen/UI/KSSplashView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/SplashScreen/UI/KSSplashView.m,
property,imageSpacing,Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCellModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCellModel.h,
property,recentlyEnterRoomsArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,
property,openappid,Classes/CommonBusinesses/LMFoundation/Channel/PB/Qtxproxy.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/PB/Qtxproxy.pbobjc.h,
property,lastObject,Classes/Utils/Structure/JXOrderedMutableDictionary.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Utils/Structure/JXOrderedMutableDictionary.h,
property,isFromUserProfile,Classes/CommonBusinesses/JXRelationChain/RCFollowButton.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JXRelationChain/RCFollowButton.h,
property,gestureDelegate,Classes/Businesses/KSong/KSong/UI/JXPagingView/JXPagerMainTableView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXPagingView/JXPagerMainTableView.h,
property,hasMusicRobotInfo,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveCommon.pbobjc.h,
property,curItem,Classes/Businesses/TaskCenter/Logic/JXWindowAlertManger.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/TaskCenter/Logic/JXWindowAlertManger.m,
property,case_developer,WeMusicTests/IBGQA_iOS_SDK/IBGQA_Base.h,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/IBGQA_iOS_SDK/IBGQA_Base.h,
property,topElementView,Classes/Businesses/UserCenter/CoinPage/SubVC/GiftIncome/JXGiftIncomeVC.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/CoinPage/SubVC/GiftIncome/JXGiftIncomeVC.m,
property,endB,Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/SPPageMenu.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/ViewController/KSongDiscoverPageVC/SPPageMenu.m,
property,freqLables,Classes/Businesses/SuperSound/UI/EQ/JXEQSoundViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/SuperSound/UI/EQ/JXEQSoundViewController.m,
property,timeRange,Classes/Businesses/KSong/BgmEdit/UI/Waveform/TAVAudioSamplesModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/BgmEdit/UI/Waveform/TAVAudioSamplesModel.h,
property,fullShareButton,Classes/CommonBusinesses/JOOXVideoPlayer/JXBasePlayer/BaseCompomentView/JXPlayerBaseView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JOOXVideoPlayer/JXBasePlayer/BaseCompomentView/JXPlayerBaseView.m,
property,signinSection,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Taskcenter.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Taskcenter.pbobjc.h,
property,realRecordDuration,Classes/Businesses/KSong/KSong/Logic/Config/Model/VideoKSong/RecordConfigure.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/Config/Model/VideoKSong/RecordConfigure.h,
property,hasKworkId,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,
property,srcUrl,Classes/Businesses/Identity/Model/JXIdentityIconModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Identity/Model/JXIdentityIconModel.h,
property,recommendRequest,Classes/Businesses/Search/Search/Logic/JXSearchRecommendManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/Logic/JXSearchRecommendManager.m,
property,authenType,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/LMUserInfo.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/LMUserInfo.pbobjc.h,
property,adSubTitleLabel,Classes/CommonBusinesses/Ad/AdVideoPlay/JXADVideoPlayerView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/AdVideoPlay/JXADVideoPlayerView.m,
property,titleLabelVerticalOffset,Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCellModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/Title/JXCategoryTitleCellModel.h,
property,exposedCells,Classes/Businesses/Search/Search/UI/QuickSearch/QuickSearchView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/UI/QuickSearch/QuickSearchView.m,
property,processingFailed,Classes/CommonBusinesses/Share/Processor/JXShareDataProcessor.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Share/Processor/JXShareDataProcessor.m,
property,imageURL,Classes/Businesses/Music/LyricsCard/UI/LyricsCardBgMenuCollectionViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/LyricsCard/UI/LyricsCardBgMenuCollectionViewCell.h,
property,totalDownLeftCount,Classes/CommonBusinesses/QQMuisc/Download/DownLoadManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Download/DownLoadManager.h,
property,moreButtonHandler,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Base/JXMyMusicLibraryTableViewCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/Base/JXMyMusicLibraryTableViewCell.h,
property,beginTime,Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSKalaNote.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/Logic/KSongData/Manager/Model/KSKalaNote.h,
property,sourceDisplay,Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/common/GlobalCommon.pbobjc.h,
property,imageCover3,Classes/Businesses/Discover/DiscoverUI/KRankSectionCell/DiscoverKTopUserSectionCollectionViewCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/KRankSectionCell/DiscoverKTopUserSectionCollectionViewCell.m,
property,animatedTimes,Classes/UIKit/UIComponents/Label/MarqueeLabel.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/Label/MarqueeLabel.m,
property,wnsCustomReport,Classes/Services/Network/JXNetComponent/JXHttp/JXHttpTask.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Network/JXNetComponent/JXHttp/JXHttpTask.h,
property,osName,Classes/CommonBusinesses/QQMuisc/CrashReporter/CrashReportObject.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/CrashReporter/CrashReportObject.h,
property,vipProducts,Classes/Businesses/UserCenter/VIPCenter/UI/JXBubbleVIPPayViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/VIPCenter/UI/JXBubbleVIPPayViewController.m,
property,dic,Classes/CommonBusinesses/QQMuisc/Audio/Manager/SpeedRecorder.mm,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Audio/Manager/SpeedRecorder.mm,
property,detail,Classes/Businesses/Music/Dislike/UI/JXDislikeSongCell.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Dislike/UI/JXDislikeSongCell.h,
property,hasBgColorDown,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/RadioPage.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/RadioPage.pbobjc.h,
property,actionHandler,Classes/UIKit/UIComponents/JXWebView/NewWebview/JXWebVC.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXWebView/NewWebview/JXWebVC.h,
property,seqListArray_Count,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/UserKwork.pbobjc.h,
property,indicatorHeight,Classes/Businesses/KSong/KSong/UI/JXMenuView/Indicator/IndicatorViews/JXCategoryIndicatorComponentView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/Indicator/IndicatorViews/JXCategoryIndicatorComponentView.h,
property,hasPicURLTpl,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,
property,lrcExist,Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JOOX_PB/ruleCtrl/JOOX_PBTrack_info_def.pb.h,
property,hideReason,Classes/Services/Storage/StorageBase/SongInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/Storage/StorageBase/SongInfo.h,
property,playlistTitle,Classes/Businesses/Music/PlayList/RankingPlayList/UI/JXRankingSongListViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/RankingPlayList/UI/JXRankingSongListViewController.h,
property,videoType,Widget/Util/Scheme.swift,0,/Users/wuzhaogang/JOOX_iOS/Widget/Util/Scheme.swift,
property,songListHandler,Classes/Businesses/Music/PlayList/MultimodalPlayList/UI/JXMultiModalSongSubViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/MultimodalPlayList/UI/JXMultiModalSongSubViewController.h,
property,singerMV,Classes/CommonBusinesses/QQMuisc/Library/LibraryManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Library/LibraryManager.h,
property,durationOffset,Classes/Businesses/TaskCenter/UI/Entrance/TaskCenterFloatingView/JXNumberScrollAnimateView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/TaskCenter/UI/Entrance/TaskCenterFloatingView/JXNumberScrollAnimateView.h,
property,hasTotalNum,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/ListReqCommon.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/ListReqCommon.pbobjc.h,
property,bufferTimeoutCount,Classes/CommonBusinesses/JOOXVideoPlayer/VideoPlayer/MVVideoPlayerManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/JOOXVideoPlayer/VideoPlayer/MVVideoPlayerManager.m,
property,owner,WeMusicTests/IBGQA_iOS_SDK/IBGQA_Case.h,0,/Users/wuzhaogang/JOOX_iOS/WeMusicTests/IBGQA_iOS_SDK/IBGQA_Case.h,
property,androidid,Classes/Businesses/LiveVideo/JXLive/Protocol/PB/ComJooxHead.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Protocol/PB/ComJooxHead.pbobjc.h,
property,hasPreImgURL,Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/joox_live/AccessMcliveDiscover.pbobjc.h,
property,nicheId,Classes/Models/Channel/ShelfNicheCard/JXShelfNicheCardDataModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/Channel/ShelfNicheCard/JXShelfNicheCardDataModel.h,
property,albumTextField,Classes/Businesses/Search/Search/UI/NoResultFeedBackViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/Search/UI/NoResultFeedBackViewController.m,
property,webvc,Classes/UIKit/UIComponents/JXWebView/NewWebview/Handler/JXWebThemeHandler.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/UIKit/UIComponents/JXWebView/NewWebview/Handler/JXWebThemeHandler.m,
property,expireDay,Classes/Models/Channel/ChannelCreator.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/Channel/ChannelCreator.h,
property,oldUID,Classes/Businesses/LiveVideo/JXLive/Login/LMLoginMgrV3.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Login/LMLoginMgrV3.m,
property,voov_id,Classes/Models/P2P/P2PLiveInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Models/P2P/P2PLiveInfo.h,
property,appearance,Classes/Services/MediaPicker/Source/WEMediaPickerConfig.swift,0,/Users/wuzhaogang/JOOX_iOS/Classes/Services/MediaPicker/Source/WEMediaPickerConfig.swift,
property,qrCodeViewBg,Classes/Businesses/Music/LyricsMusicPostCard/JXSharePostCardView.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/LyricsMusicPostCard/JXSharePostCardView.m,
property,word,Classes/Businesses/Search/NewSearch/UI/Result/NoResult/JXRecommendWordCellModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Search/NewSearch/UI/Result/NoResult/JXRecommendWordCellModel.h,
property,sectionTypeInfo,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/SearchNode.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/SearchNode.pbobjc.h,
property,coverTempImageView,Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBar.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/MediaPlayService/MiniBar/JXPlayerMiniBar.m,
property,svInfoModel,Classes/Businesses/LiveVideo/ShortVideoKit/Publish/Operation/LMShortVideoPublishOpt.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/ShortVideoKit/Publish/Operation/LMShortVideoPublishOpt.m,
property,updateUITimer,Classes/Businesses/FreeMode/JXFreeModeManager+Private.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/FreeMode/JXFreeModeManager+Private.h,
property,zipPackagefilePath,Classes/Businesses/LiveVideo/JXLive/Gift/Resource/JXGiftResInfo.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/LiveVideo/JXLive/Gift/Resource/JXGiftResInfo.h,
property,fixed64Array,Library/PB_OC/ProtocolBuffers/Field.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/ProtocolBuffers/Field.h,
property,seq,Classes/CommonBusinesses/LMFoundation/Channel/ProtocolDriver/Model/LMPDRequest.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/LMFoundation/Channel/ProtocolDriver/Model/LMPDRequest.h,
property,guardDays,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/MyMusic.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/MyMusic.pbobjc.h,
property,playerMainView,Classes/Businesses/Music/Player/UI/JXPlayerViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/JXPlayerViewController.h,
property,useTest,Classes/CommonBusinesses/Ad/TIAAd/Manager/Max/HybridReward/CGI/JXMaxAdHybridCgiManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/Ad/TIAAd/Manager/Max/HybridReward/CGI/JXMaxAdHybridCgiManager.m,
property,hasImageRefreshed,Classes/Businesses/KSong/KSong/UI/JXMenuView/TitleImage/JXCategoryTitleImageCellModel.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/KSong/KSong/UI/JXMenuView/TitleImage/JXCategoryTitleImageCellModel.h,
property,scheduleTaskTimer,Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/JXMyNewMusicViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/MyMusic/UI/MyMusicLibrary/Music/JXMyNewMusicViewController.m,
property,dynamicViewCounts,Classes/Businesses/Main/UI/JXTabDynamicManager.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Main/UI/JXTabDynamicManager.m,
property,reminderBtn,Classes/Businesses/UserCenter/Settings/UI/AboutViewController.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/UserCenter/Settings/UI/AboutViewController.h,
property,desLabel,Classes/Businesses/Music/Player/UI/PlayerControllers/PlayListVC/SimilarPlayListVC/SimilarPlayListHeadCell.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Player/UI/PlayerControllers/PlayListVC/SimilarPlayListVC/SimilarPlayListHeadCell.m,
property,enableSuperResolution,Classes/Businesses/SuperSound/Logic/JXSuperSoundManager.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/SuperSound/Logic/JXSuperSoundManager.h,
property,circleViewRadius,LocalPods/PADShakeCard/PADShakeCard/Classes/PADShakeCard/PADShakeCardViewConfig.h,0,/Users/wuzhaogang/JOOX_iOS/LocalPods/PADShakeCard/PADShakeCard/Classes/PADShakeCard/PADShakeCardViewConfig.h,
property,msgCell,Classes/Businesses/Discover/DiscoverUI/JXUserProfileSidePageVC.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Discover/DiscoverUI/JXUserProfileSidePageVC.m,
property,needToUpdateViews,Classes/Businesses/Music/Radio/UI/OnlineRadio/JXOnlineRadioPlayViewController.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/Radio/UI/OnlineRadio/JXOnlineRadioPlayViewController.m,
property,roomInfo,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Search.pbobjc.h,
property,hasIAppStoreChannel,Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Common.pbobjc.h,0,/Users/wuzhaogang/JOOX_iOS/Library/PB_OC/JXPBCode/Classes/JXPB/frontend/Common.pbobjc.h,
property,songlistPVText,Classes/Businesses/Music/PlayList/UserPlayList/UI/PlayListDecriptionView.h,0,/Users/wuzhaogang/JOOX_iOS/Classes/Businesses/Music/PlayList/UserPlayList/UI/PlayListDecriptionView.h,
property,hourglass,Classes/CommonBusinesses/QQMuisc/Validator/SongLengthVerifier.m,0,/Users/wuzhaogang/JOOX_iOS/Classes/CommonBusinesses/QQMuisc/Validator/SongLengthVerifier.m,
